RIDE_DATE,METRIC_FAMILY,METRIC_NAME,COUNTRY,CITY_BUCKET,RIDES_DENOM,RIDES_FLAGGED,PCT,COMPUTED_AT,AMOUNT_VALUE,AVG_VALUE
2026-08-12,CHANNEL,rounding_error,SA,DMM,6467,105,1.62,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,rounding_error,SA,JED,31025,831,2.68,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,rounding_error,SA,MAD,10241,268,2.62,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,rounding_error,SA,MEC,5351,90,1.68,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,rounding_error,SA,Others,12644,281,2.22,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,rounding_error,SA,RUH,39120,963,2.46,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,rounding_error,SA,Total,104848,2538,2.42,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,spillover_recovery,SA,DMM,6467,343,5.30,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,spillover_recovery,SA,JED,31025,2704,8.72,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,spillover_recovery,SA,MAD,10241,687,6.71,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,spillover_recovery,SA,MEC,5351,357,6.67,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,spillover_recovery,SA,Others,12644,599,4.74,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,spillover_recovery,SA,RUH,39120,3225,8.24,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,spillover_recovery,SA,Total,104848,7915,7.55,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,surcharge_mismatch,SA,DMM,6467,105,1.62,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,surcharge_mismatch,SA,JED,31025,842,2.71,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,surcharge_mismatch,SA,MAD,10241,176,1.72,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,surcharge_mismatch,SA,MEC,5351,43,0.80,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,surcharge_mismatch,SA,Others,12644,200,1.58,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,surcharge_mismatch,SA,RUH,39120,663,1.69,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,surcharge_mismatch,SA,Total,104848,2029,1.94,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,surge_mismatch,SA,DMM,6467,6,0.09,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,surge_mismatch,SA,JED,31025,9,0.03,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,surge_mismatch,SA,MAD,10241,28,0.27,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,surge_mismatch,SA,MEC,5351,4,0.07,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,surge_mismatch,SA,Others,12644,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,surge_mismatch,SA,RUH,39120,38,0.10,2026-09-07 09:14:54.546 +0300,,
2026-08-12,CHANNEL,surge_mismatch,SA,Total,104848,85,0.08,2026-09-07 09:14:54.546 +0300,,
2026-08-12,DISCOUNT,cap_bound_total__absorption,SA,Total,1,1,-0.72,2026-09-07 09:14:54.546 +0300,,
2026-08-12,DISCOUNT,cap_bound_total__gross_shock,SA,Total,5744,2018,35.13,2026-09-07 09:14:54.546 +0300,8294,4
2026-08-12,DISCOUNT,cap_bound_total__net_shock,SA,Total,5744,2035,35.43,2026-09-07 09:14:54.546 +0300,8354,0
2026-08-12,DISCOUNT,cap_bound_total__ride_share,SA,Total,104848,5744,5.48,2026-09-07 09:14:54.546 +0300,,
2026-08-12,DISCOUNT,discount_no_source__absorption,SA,Total,1,1,63.00,2026-09-07 09:14:54.546 +0300,,
2026-08-12,DISCOUNT,discount_no_source__gross_shock,SA,Total,87,32,36.78,2026-09-07 09:14:54.546 +0300,173,5
2026-08-12,DISCOUNT,discount_no_source__net_shock,SA,Total,87,12,13.79,2026-09-07 09:14:54.546 +0300,64,-5
2026-08-12,DISCOUNT,discount_no_source__ride_share,SA,Total,104848,87,0.08,2026-09-07 09:14:54.546 +0300,,
2026-08-12,DISCOUNT,no_discount__absorption,SA,Total,1,1,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-12,DISCOUNT,no_discount__gross_shock,SA,Total,92969,31345,33.72,2026-09-07 09:14:54.546 +0300,130123,4
2026-08-12,DISCOUNT,no_discount__net_shock,SA,Total,92969,31345,33.72,2026-09-07 09:14:54.546 +0300,130123,0
2026-08-12,DISCOUNT,no_discount__ride_share,SA,Total,104848,92969,88.67,2026-09-07 09:14:54.546 +0300,,
2026-08-12,DISCOUNT,pct_bound_total__absorption,SA,Total,1,1,10.26,2026-09-07 09:14:54.546 +0300,,
2026-08-12,DISCOUNT,pct_bound_total__gross_shock,SA,Total,6048,1849,30.57,2026-09-07 09:14:54.546 +0300,8049,4
2026-08-12,DISCOUNT,pct_bound_total__net_shock,SA,Total,6048,1851,30.61,2026-09-07 09:14:54.546 +0300,7223,0
2026-08-12,DISCOUNT,pct_bound_total__ride_share,SA,Total,104848,6048,5.77,2026-09-07 09:14:54.546 +0300,,
2026-08-12,DISCOUNT,promised_not_applied,SA,Total,104848,52,0.05,2026-09-07 09:14:54.546 +0300,,
2026-08-12,DISCOUNT,promoeng_capped__absorption,SA,Total,1,1,-0.01,2026-09-07 09:14:54.546 +0300,,
2026-08-12,DISCOUNT,promoeng_capped__gross_shock,SA,Total,1212,467,38.53,2026-09-07 09:14:54.546 +0300,2221,5
2026-08-12,DISCOUNT,promoeng_capped__net_shock,SA,Total,1212,468,38.61,2026-09-07 09:14:54.546 +0300,2221,0
2026-08-12,DISCOUNT,promoeng_capped__ride_share,SA,Total,104848,1212,1.16,2026-09-07 09:14:54.546 +0300,,
2026-08-12,DISCOUNT,promoeng_pct_bound__absorption,SA,Total,1,1,9.50,2026-09-07 09:14:54.546 +0300,,
2026-08-12,DISCOUNT,promoeng_pct_bound__gross_shock,SA,Total,1509,567,37.57,2026-09-07 09:14:54.546 +0300,3923,7
2026-08-12,DISCOUNT,promoeng_pct_bound__net_shock,SA,Total,1509,564,37.38,2026-09-07 09:14:54.546 +0300,3550,0
2026-08-12,DISCOUNT,promoeng_pct_bound__ride_share,SA,Total,104848,1509,1.44,2026-09-07 09:14:54.546 +0300,,
2026-08-12,DISCOUNT,voucher_capped__absorption,SA,Total,1,1,-0.99,2026-09-07 09:14:54.546 +0300,,
2026-08-12,DISCOUNT,voucher_capped__gross_shock,SA,Total,4532,1551,34.22,2026-09-07 09:14:54.546 +0300,6073,4
2026-08-12,DISCOUNT,voucher_capped__net_shock,SA,Total,4532,1567,34.58,2026-09-07 09:14:54.546 +0300,6133,0
2026-08-12,DISCOUNT,voucher_capped__ride_share,SA,Total,104848,4532,4.32,2026-09-07 09:14:54.546 +0300,,
2026-08-12,DISCOUNT,voucher_pct_bound__absorption,SA,Total,1,1,10.99,2026-09-07 09:14:54.546 +0300,,
2026-08-12,DISCOUNT,voucher_pct_bound__gross_shock,SA,Total,4539,1282,28.24,2026-09-07 09:14:54.546 +0300,4126,3
2026-08-12,DISCOUNT,voucher_pct_bound__net_shock,SA,Total,4539,1287,28.35,2026-09-07 09:14:54.546 +0300,3673,0
2026-08-12,DISCOUNT,voucher_pct_bound__ride_share,SA,Total,104848,4539,4.33,2026-09-07 09:14:54.546 +0300,,
2026-08-12,GATE,gate1_promo_formula,SA,Total,7578,1,100.00,2026-09-07 09:14:54.546 +0300,100,2
2026-08-12,GATE,gate1_voucher_formula,SA,Total,9018,1,100.00,2026-09-07 09:14:54.546 +0300,100,
2026-08-12,GATE,gate2_net_fare_identity,SA,Total,104848,1,100.00,2026-09-07 09:14:54.546 +0300,,
2026-08-12,GATE,gate3_promo_config,SA,Total,2722,1,100.00,2026-09-07 09:14:54.546 +0300,5,3926
2026-08-12,GATE,gate4_priceshocks_reconciliation,SA,Total,104848,1,33.61,2026-09-07 09:14:54.546 +0300,,
2026-08-12,GATE,gate5_segment_direction:promoeng_capped,SA,Total,1212,1,38.61,2026-09-07 09:14:54.546 +0300,39,0
2026-08-12,GATE,gate5_segment_direction:promoeng_pct_bound,SA,Total,1509,1,37.38,2026-09-07 09:14:54.546 +0300,38,0
2026-08-12,GATE,gate5_segment_direction:voucher_capped,SA,Total,4532,1,34.58,2026-09-07 09:14:54.546 +0300,34,0
2026-08-12,GATE,gate5_segment_direction:voucher_pct_bound,SA,Total,4539,1,28.35,2026-09-07 09:14:54.546 +0300,28,0
2026-08-12,SCENARIO,beyondB,SA,DMM,6467,2,0.03,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,beyondB,SA,JED,31025,5,0.02,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,beyondB,SA,MAD,10241,3,0.03,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,beyondB,SA,MEC,5351,2,0.04,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,beyondB,SA,Others,12644,6,0.05,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,beyondB,SA,RUH,39120,11,0.03,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,beyondB,SA,Total,104848,29,0.03,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinA_at_dest,SA,DMM,6467,1135,17.55,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinA_at_dest,SA,JED,31025,6324,20.38,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinA_at_dest,SA,MAD,10241,1909,18.64,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinA_at_dest,SA,MEC,5351,1162,21.72,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinA_at_dest,SA,Others,12644,2196,17.37,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinA_at_dest,SA,RUH,39120,7394,18.90,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinA_at_dest,SA,Total,104848,20120,19.19,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinA_not_dest,SA,DMM,6467,162,2.51,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinA_not_dest,SA,JED,31025,611,1.97,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinA_not_dest,SA,MAD,10241,372,3.63,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinA_not_dest,SA,MEC,5351,171,3.20,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinA_not_dest,SA,Others,12644,440,3.48,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinA_not_dest,SA,RUH,39120,934,2.39,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinA_not_dest,SA,Total,104848,2690,2.57,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinB_at_dest,SA,DMM,6467,645,9.97,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinB_at_dest,SA,JED,31025,3415,11.01,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinB_at_dest,SA,MAD,10241,877,8.56,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinB_at_dest,SA,MEC,5351,576,10.76,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinB_at_dest,SA,Others,12644,1197,9.47,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinB_at_dest,SA,RUH,39120,2290,5.85,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinB_at_dest,SA,Total,104848,9000,8.58,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinB_not_dest,SA,DMM,6467,206,3.19,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinB_not_dest,SA,JED,31025,876,2.82,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinB_not_dest,SA,MAD,10241,339,3.31,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinB_not_dest,SA,MEC,5351,209,3.91,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinB_not_dest,SA,Others,12644,696,5.50,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinB_not_dest,SA,RUH,39120,1079,2.76,2026-09-07 09:14:54.546 +0300,,
2026-08-12,SCENARIO,withinB_not_dest,SA,Total,104848,3405,3.25,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CAUSE_MIX,beyondB,JO,Total,22711,54,0.24,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CAUSE_MIX,pickup_mismatch,JO,Total,22711,1,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CAUSE_MIX,previous_wallet_balance,JO,Total,22711,1116,4.91,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CAUSE_MIX,surcharge_mismatch,JO,Total,22711,14,0.06,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CAUSE_MIX,surge_mismatch,JO,Total,22711,20,0.09,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CAUSE_MIX,waiting_time,JO,Total,22711,9789,43.10,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CAUSE_MIX,withinA_at_dest,JO,Total,22711,1259,5.54,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CAUSE_MIX,withinA_not_dest,JO,Total,22711,2865,12.62,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CAUSE_MIX,withinB_at_dest,JO,Total,22711,5254,23.13,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CAUSE_MIX,withinB_not_dest,JO,Total,22711,2339,10.30,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,cumulative_price_shocks_net,JO,AMM,55370,12837,23.18,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,cumulative_price_shocks_net,JO,IRB,14278,4254,29.79,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,cumulative_price_shocks_net,JO,Others,1910,494,25.86,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,cumulative_price_shocks_net,JO,Total,88489,21594,24.40,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,cumulative_price_shocks_net,JO,ZRQ,16931,4009,23.68,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,pd_mismatch,JO,AMM,55370,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,pd_mismatch,JO,IRB,14278,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,pd_mismatch,JO,Others,1910,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,pd_mismatch,JO,Total,88489,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,pd_mismatch,JO,ZRQ,16931,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,pickup_mismatch,JO,AMM,55370,1,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,pickup_mismatch,JO,IRB,14278,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,pickup_mismatch,JO,Others,1910,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,pickup_mismatch,JO,Total,88489,1,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,pickup_mismatch,JO,ZRQ,16931,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,residual_fare_increase_net,JO,AMM,55370,6752,12.19,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,residual_fare_increase_net,JO,IRB,14278,2942,20.61,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,residual_fare_increase_net,JO,Others,1910,277,14.50,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,residual_fare_increase_net,JO,Total,88489,12345,13.95,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,residual_fare_increase_net,JO,ZRQ,16931,2374,14.02,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,rounding_error,JO,AMM,55370,646,1.17,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,rounding_error,JO,IRB,14278,157,1.10,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,rounding_error,JO,Others,1910,22,1.15,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,rounding_error,JO,Total,88489,999,1.13,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,rounding_error,JO,ZRQ,16931,174,1.03,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,spillover_recovery,JO,AMM,55370,931,1.68,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,spillover_recovery,JO,IRB,14278,195,1.37,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,spillover_recovery,JO,Others,1910,9,0.47,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,spillover_recovery,JO,Total,88489,1184,1.34,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,spillover_recovery,JO,ZRQ,16931,49,0.29,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,surcharge_mismatch,JO,AMM,55370,18,0.03,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,surcharge_mismatch,JO,IRB,14278,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,surcharge_mismatch,JO,Others,1910,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,surcharge_mismatch,JO,Total,88489,22,0.02,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,surcharge_mismatch,JO,ZRQ,16931,4,0.02,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,surge_mismatch,JO,AMM,55370,34,0.06,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,surge_mismatch,JO,IRB,14278,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,surge_mismatch,JO,Others,1910,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,surge_mismatch,JO,Total,88489,36,0.04,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CHANNEL,surge_mismatch,JO,ZRQ,16931,2,0.01,2026-09-07 09:14:54.546 +0300,,
2026-08-13,DISCOUNT,cap_bound_total__absorption,JO,Total,1,1,-1.37,2026-09-07 09:14:54.546 +0300,,
2026-08-13,DISCOUNT,cap_bound_total__gross_shock,JO,Total,15762,3433,21.78,2026-09-07 09:14:54.546 +0300,2122,1
2026-08-13,DISCOUNT,cap_bound_total__net_shock,JO,Total,15762,3544,22.48,2026-09-07 09:14:54.546 +0300,2151,0
2026-08-13,DISCOUNT,cap_bound_total__ride_share,JO,Total,88489,15762,17.81,2026-09-07 09:14:54.546 +0300,,
2026-08-13,DISCOUNT,discount_no_source__absorption,JO,Total,1,1,56.82,2026-09-07 09:14:54.546 +0300,,
2026-08-13,DISCOUNT,discount_no_source__gross_shock,JO,Total,188,39,20.74,2026-09-07 09:14:54.546 +0300,22,1
2026-08-13,DISCOUNT,discount_no_source__net_shock,JO,Total,188,14,7.45,2026-09-07 09:14:54.546 +0300,10,-1
2026-08-13,DISCOUNT,discount_no_source__ride_share,JO,Total,88489,188,0.21,2026-09-07 09:14:54.546 +0300,,
2026-08-13,DISCOUNT,no_discount__absorption,JO,Total,1,1,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-13,DISCOUNT,no_discount__gross_shock,JO,Total,65875,16736,25.41,2026-09-07 09:14:54.546 +0300,11717,1
2026-08-13,DISCOUNT,no_discount__net_shock,JO,Total,65875,16736,25.41,2026-09-07 09:14:54.546 +0300,11717,0
2026-08-13,DISCOUNT,no_discount__ride_share,JO,Total,88489,65875,74.44,2026-09-07 09:14:54.546 +0300,,
2026-08-13,DISCOUNT,pct_bound_total__absorption,JO,Total,1,1,8.11,2026-09-07 09:14:54.546 +0300,,
2026-08-13,DISCOUNT,pct_bound_total__gross_shock,JO,Total,6664,1386,20.80,2026-09-07 09:14:54.546 +0300,903,1
2026-08-13,DISCOUNT,pct_bound_total__net_shock,JO,Total,6664,1411,21.17,2026-09-07 09:14:54.546 +0300,830,0
2026-08-13,DISCOUNT,pct_bound_total__ride_share,JO,Total,88489,6664,7.53,2026-09-07 09:14:54.546 +0300,,
2026-08-13,DISCOUNT,promised_not_applied,JO,Total,88489,204,0.23,2026-09-07 09:14:54.546 +0300,,
2026-08-13,DISCOUNT,promoeng_capped__absorption,JO,Total,1,1,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-13,DISCOUNT,promoeng_capped__gross_shock,JO,Total,460,139,30.22,2026-09-07 09:14:54.546 +0300,91,1
2026-08-13,DISCOUNT,promoeng_capped__net_shock,JO,Total,460,139,30.22,2026-09-07 09:14:54.546 +0300,91,0
2026-08-13,DISCOUNT,promoeng_capped__ride_share,JO,Total,88489,460,0.52,2026-09-07 09:14:54.546 +0300,,
2026-08-13,DISCOUNT,promoeng_pct_bound__absorption,JO,Total,1,1,16.60,2026-09-07 09:14:54.546 +0300,,
2026-08-13,DISCOUNT,promoeng_pct_bound__gross_shock,JO,Total,846,247,29.20,2026-09-07 09:14:54.546 +0300,206,1
2026-08-13,DISCOUNT,promoeng_pct_bound__net_shock,JO,Total,846,243,28.72,2026-09-07 09:14:54.546 +0300,172,0
2026-08-13,DISCOUNT,promoeng_pct_bound__ride_share,JO,Total,88489,846,0.96,2026-09-07 09:14:54.546 +0300,,
2026-08-13,DISCOUNT,voucher_capped__absorption,JO,Total,1,1,-1.43,2026-09-07 09:14:54.546 +0300,,
2026-08-13,DISCOUNT,voucher_capped__gross_shock,JO,Total,15302,3294,21.53,2026-09-07 09:14:54.546 +0300,2031,1
2026-08-13,DISCOUNT,voucher_capped__net_shock,JO,Total,15302,3405,22.25,2026-09-07 09:14:54.546 +0300,2060,0
2026-08-13,DISCOUNT,voucher_capped__ride_share,JO,Total,88489,15302,17.29,2026-09-07 09:14:54.546 +0300,,
2026-08-13,DISCOUNT,voucher_pct_bound__absorption,JO,Total,1,1,5.60,2026-09-07 09:14:54.546 +0300,,
2026-08-13,DISCOUNT,voucher_pct_bound__gross_shock,JO,Total,5818,1139,19.58,2026-09-07 09:14:54.546 +0300,697,1
2026-08-13,DISCOUNT,voucher_pct_bound__net_shock,JO,Total,5818,1168,20.08,2026-09-07 09:14:54.546 +0300,658,0
2026-08-13,DISCOUNT,voucher_pct_bound__ride_share,JO,Total,88489,5818,6.57,2026-09-07 09:14:54.546 +0300,,
2026-08-13,GATE,gate1_promo_formula,JO,Total,5586,1,100.00,2026-09-07 09:14:54.546 +0300,100,1
2026-08-13,GATE,gate1_voucher_formula,JO,Total,20892,1,100.00,2026-09-07 09:14:54.546 +0300,100,
2026-08-13,GATE,gate2_net_fare_identity,JO,Total,88489,1,100.00,2026-09-07 09:14:54.546 +0300,,
2026-08-13,GATE,gate3_promo_config,JO,Total,1307,1,100.00,2026-09-07 09:14:54.546 +0300,1,3444
2026-08-13,GATE,gate4_priceshocks_reconciliation,JO,Total,88489,1,24.40,2026-09-07 09:14:54.546 +0300,,
2026-08-13,GATE,gate5_segment_direction:promoeng_capped,JO,Total,460,1,30.22,2026-09-07 09:14:54.546 +0300,30,0
2026-08-13,GATE,gate5_segment_direction:promoeng_pct_bound,JO,Total,846,1,28.72,2026-09-07 09:14:54.546 +0300,29,0
2026-08-13,GATE,gate5_segment_direction:voucher_capped,JO,Total,15302,1,22.25,2026-09-07 09:14:54.546 +0300,22,0
2026-08-13,GATE,gate5_segment_direction:voucher_pct_bound,JO,Total,5818,1,20.08,2026-09-07 09:14:54.546 +0300,20,0
2026-08-13,SCENARIO,beyondB,JO,AMM,55370,41,0.07,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,beyondB,JO,IRB,14278,13,0.09,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,beyondB,JO,Others,1910,1,0.05,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,beyondB,JO,Total,88489,66,0.07,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,beyondB,JO,ZRQ,16931,11,0.06,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinA_at_dest,JO,AMM,55370,5978,10.80,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinA_at_dest,JO,IRB,14278,1239,8.68,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinA_at_dest,JO,Others,1910,209,10.94,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinA_at_dest,JO,Total,88489,9019,10.19,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinA_at_dest,JO,ZRQ,16931,1593,9.41,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinA_not_dest,JO,AMM,55370,1944,3.51,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinA_not_dest,JO,IRB,14278,924,6.47,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinA_not_dest,JO,Others,1910,66,3.46,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinA_not_dest,JO,Total,88489,3556,4.02,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinA_not_dest,JO,ZRQ,16931,622,3.67,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinB_at_dest,JO,AMM,55370,3351,6.05,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinB_at_dest,JO,IRB,14278,1348,9.44,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinB_at_dest,JO,Others,1910,130,6.81,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinB_at_dest,JO,Total,88489,6160,6.96,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinB_at_dest,JO,ZRQ,16931,1331,7.86,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinB_not_dest,JO,AMM,55370,1523,2.75,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinB_not_dest,JO,IRB,14278,730,5.11,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinB_not_dest,JO,Others,1910,88,4.61,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinB_not_dest,JO,Total,88489,2793,3.16,2026-09-07 09:14:54.546 +0300,,
2026-08-13,SCENARIO,withinB_not_dest,JO,ZRQ,16931,452,2.67,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CAUSE_MIX,beyondB,SA,Total,44903,19,0.04,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CAUSE_MIX,pickup_mismatch,SA,Total,44903,9,0.02,2026-09-07 09:14:54.546 +0300,,
2026-08-13,CAUSE_MIX,previous_wallet_balance,SA,Total,44903,7314,16.29,2026-09-07 09:14:54.546 +0300,,
